UE_ID,HO_Base,Ping_Base,HOF_Base,RLF_Base,Speed,HO_AI,Ping_AI,HOF_AI,RLF_AI,Route_Len_km,HO_Rate_Base,HO_Rate_AI,Reliability_Base,Reliability_AI,Speed_Bin
26,13,0,0,0,46.38662005885902,3,0,0,2,3.125748553377092,4.159003764379787,0.9597700994722587,1.0,0.6,Med (40-70 km/h)
27,13,0,1,0,55.311184067419006,5,0,0,1,2.5963923321921007,5.006947462760478,1.9257490241386455,0.9285714285714286,0.8333333333333334,Med (40-70 km/h)
28,7,0,0,0,93.11692486737788,2,0,0,1,2.4708466800401085,2.8330369733367555,0.8094391352390731,1.0,0.6666666666666667,High (>70 km/h)
29,8,0,0,0,25.87228342054896,4,0,0,1,2.8100394613996156,2.846935108881135,1.4234675544405675,1.0,0.8,Low (<40 km/h)
30,10,1,0,0,21.875954039379888,4,0,1,1,4.120252462121688,2.42703574403074,0.970814297612296,1.0,0.6666666666666667,Low (<40 km/h)
4,10,2,0,0,33.00652855234319,6,0,0,0,3.852465112081394,2.5957405736498003,1.5574443441898802,1.0,1.0,Low (<40 km/h)
31,9,0,0,0,85.20508934949676,5,0,1,1,3.601911686185259,2.4986731447410335,1.388151747078352,1.0,0.7142857142857143,High (>70 km/h)
32,10,0,0,0,60.90405307234671,5,0,0,1,4.319636438498345,2.3150096408290195,1.1575048204145097,1.0,0.8333333333333334,Med (40-70 km/h)
33,9,2,1,0,63.1498725189227,4,0,3,2,2.4488005444686407,3.6752687026018642,1.6334527567119397,0.9,0.4444444444444444,Med (40-70 km/h)
34,7,0,0,0,99.71199561214485,4,0,0,1,2.945167917849506,2.376774498179119,1.3581568561023538,1.0,0.8,High (>70 km/h)
35,8,0,0,0,79.65185858031765,3,0,0,0,2.3409968570733333,3.4173476037902235,1.281505351421334,1.0,1.0,High (>70 km/h)
36,14,0,1,0,43.05860722151202,11,0,2,0,4.6789367408831515,2.9921327804396634,2.3509614703454496,0.9333333333333333,0.8461538461538461,Med (40-70 km/h)
37,7,0,1,1,55.894628587425295,5,0,0,1,2.2595862895213403,3.0979122295359853,2.212794449668561,0.7777777777777778,0.8333333333333334,Med (40-70 km/h)
38,11,0,0,0,66.08684712305028,9,0,0,1,4.798611602218456,2.292329721979284,1.8755424998012324,1.0,0.9,Med (40-70 km/h)
39,15,1,0,0,93.45066576283452,10,0,3,1,5.363366340229694,2.796750967295962,1.8645006448639745,1.0,0.7142857142857143,High (>70 km/h)
40,8,0,1,0,86.51213340275848,4,0,2,1,2.841174301299248,2.815737139513637,1.4078685697568185,0.8888888888888888,0.5714285714285714,High (>70 km/h)
5,12,0,0,1,53.37894724441507,6,2,1,1,3.088886024876702,3.884895688399186,1.942447844199593,0.9230769230769231,0.75,Med (40-70 km/h)
41,4,0,0,0,65.1874700726647,2,0,0,2,2.513105442809699,1.5916562559857914,0.7958281279928957,1.0,0.5,Med (40-70 km/h)
42,8,0,1,0,93.46689374006375,3,0,2,2,3.422154438468726,2.337708640519354,0.8766407401947579,0.8888888888888888,0.4285714285714286,High (>70 km/h)
43,12,0,0,1,38.77858402435458,6,0,0,1,3.1764013820034855,3.7778600865710215,1.8889300432855107,0.9230769230769231,0.8571428571428572,Low (<40 km/h)
44,10,0,0,0,78.9744120232724,6,0,0,1,4.479946225812364,2.23216965024768,1.3393017901486082,1.0,0.8571428571428572,High (>70 km/h)
45,10,1,1,0,66.28636346551164,3,0,0,1,2.0449417202579783,4.8901149118022085,1.4670344735406626,0.9090909090909091,0.75,Med (40-70 km/h)
46,9,0,0,0,52.44388014135626,6,0,3,1,3.142946274598661,2.8635551529270913,1.9090367686180607,1.0,0.6,Med (40-70 km/h)
47,8,0,1,0,33.40510686103223,7,0,1,2,3.7416528571274297,2.138092523671964,1.8708309582129683,0.8888888888888888,0.7,Low (<40 km/h)
48,15,0,2,0,20.35217728363125,5,0,0,1,2.6474662732254384,5.665794556742484,1.8885981855808283,0.8823529411764706,0.8333333333333334,Low (<40 km/h)
49,14,1,1,0,63.81255385268391,4,0,1,1,2.6064733116464778,5.371242413050594,1.534640689443027,0.9333333333333333,0.6666666666666667,Med (40-70 km/h)
50,8,1,0,0,89.1094683602435,3,0,0,2,2.600903285078935,3.0758544717502665,1.1534454269063499,1.0,0.6,High (>70 km/h)
6,8,0,0,0,81.65728663476389,4,0,1,0,2.384972962364558,3.3543357204638826,1.6771678602319413,1.0,0.8,High (>70 km/h)
51,10,1,1,1,71.36730971202581,2,0,0,2,2.4910112476046065,4.01443390093728,0.802886780187456,0.8333333333333334,0.5,High (>70 km/h)
52,10,0,0,0,99.5479427770048,5,0,3,1,3.9654036956356626,2.5218113381510276,1.2609056690755138,1.0,0.5555555555555556,High (>70 km/h)
53,11,1,1,0,53.9516611540278,6,0,0,2,4.047238759427398,2.7179024154127926,1.4824922265887959,0.9166666666666666,0.75,Med (40-70 km/h)
54,7,0,0,0,72.89613586524356,3,0,2,2,2.945695186854671,2.376349063962181,1.018435313126649,1.0,0.4285714285714286,High (>70 km/h)
55,10,0,0,0,88.85776809299415,4,0,0,1,2.3287869732784063,4.294081045086858,1.7176324180347433,1.0,0.8,High (>70 km/h)
56,12,0,1,0,62.51739153615347,5,0,0,1,3.2988940432441316,3.6375827300591936,1.5156594708579973,0.9230769230769231,0.8333333333333334,Med (40-70 km/h)
57,18,1,2,0,64.65471306584527,7,0,3,1,4.054037931079941,4.440017657951474,1.7266735336477954,0.9,0.6363636363636364,Med (40-70 km/h)
58,10,0,0,0,46.27602408354353,3,0,0,1,2.4614032336030127,4.062723191178211,1.2188169573534633,1.0,0.75,Med (40-70 km/h)
59,7,0,0,0,41.30499449903959,6,0,0,0,4.588948410146339,1.525403943204664,1.3074890941754262,1.0,1.0,Med (40-70 km/h)
60,8,0,0,0,65.50706310688903,7,0,0,0,4.201925798347537,1.9038889271072104,1.665902811218809,1.0,1.0,Med (40-70 km/h)
7,8,0,1,0,88.205955496228,4,0,0,2,2.8008948915668483,2.8562299942375633,1.4281149971187816,0.8888888888888888,0.6666666666666667,High (>70 km/h)
61,7,1,0,0,53.8519626861697,5,0,2,0,2.232044188941453,3.1361386278466785,2.2400990198904847,1.0,0.7142857142857143,Med (40-70 km/h)
62,9,0,0,0,96.73117568684808,3,0,1,2,3.1007404118087,2.9025325582641046,0.9675108527547016,1.0,0.5,High (>70 km/h)
63,6,0,0,0,24.760571061042896,7,0,0,0,3.435210948714038,1.746617628313651,2.037720566365926,1.0,1.0,Low (<40 km/h)
64,9,0,0,0,42.22536329401487,3,0,0,1,2.352652983971582,3.8254685503200894,1.2751561834400298,1.0,0.75,Med (40-70 km/h)
65,12,0,0,0,21.99532437194329,4,0,1,0,2.247195007391186,5.339990503953212,1.7799968346510706,1.0,0.8,Low (<40 km/h)
66,16,0,0,0,89.2881433258866,8,0,1,1,3.7897741710733803,4.221887447047619,2.1109437235238095,1.0,0.8,High (>70 km/h)
67,8,0,0,0,50.089123252455295,2,0,2,2,2.147853648180727,3.7246485610302886,0.9311621402575722,1.0,0.33333333333333337,Med (40-70 km/h)
68,4,0,0,0,98.75023373356282,4,0,0,0,2.1660177844384823,1.8467069055192262,1.8467069055192262,1.0,1.0,High (>70 km/h)
69,7,1,0,0,22.439632279737243,2,0,0,0,2.2201677470226944,3.1529149134731784,0.9008328324209082,1.0,1.0,Low (<40 km/h)
70,9,0,2,1,75.8286715911974,4,0,0,0,2.907241242556212,3.09571832851638,1.3758748126739466,0.75,1.0,High (>70 km/h)
8,14,1,1,0,37.26683572749848,3,0,0,0,2.057418035292184,6.804645317504369,1.458138282322365,0.9333333333333333,1.0,Low (<40 km/h)
71,6,0,0,0,73.84232404615094,5,0,0,0,2.7642828620238054,2.1705448752835808,1.8087873960696506,1.0,1.0,High (>70 km/h)
72,9,0,0,0,21.764756041683786,4,0,0,1,2.2825521066219387,3.942954894168678,1.7524243974083014,1.0,0.8,Low (<40 km/h)
73,7,0,0,0,31.62311351934789,9,0,0,1,4.514846944933506,1.5504401556414433,1.9934230572532843,1.0,0.9,Low (<40 km/h)
74,12,1,0,2,30.39505705925695,2,0,2,1,2.2032043758632587,5.4466122759483735,0.9077687126580624,0.8571428571428572,0.4,Low (<40 km/h)
75,8,0,1,0,54.198546702939616,5,0,0,0,3.590889859424561,2.227860032800337,1.3924125205002107,0.8888888888888888,1.0,Med (40-70 km/h)
76,8,1,0,0,48.47173910481231,3,0,0,1,2.5756966089104987,3.1059558693071163,1.1647334509901688,1.0,0.75,Med (40-70 km/h)
77,8,0,0,0,35.08238788858107,7,0,4,0,4.794154952244666,1.668698671546761,1.460111337603416,1.0,0.6363636363636364,Low (<40 km/h)
78,9,0,1,1,97.91150659521448,5,0,0,1,3.095619351280224,2.9073341967183275,1.6151856648435152,0.8181818181818181,0.8333333333333334,High (>70 km/h)
79,9,0,1,0,83.8502082844509,5,0,0,0,2.9888979889188407,3.011143248570864,1.6728573603171466,0.9,1.0,High (>70 km/h)
80,10,0,1,0,31.4308608093599,5,0,0,1,3.121386062229749,3.203704956911527,1.6018524784557635,0.9090909090909091,0.8333333333333334,Low (<40 km/h)
9,12,1,1,0,34.67200587113559,5,0,0,0,2.142439706065472,5.601091114035433,2.3337879641814308,0.9230769230769231,1.0,Low (<40 km/h)
81,9,0,1,0,32.82293743999326,2,0,3,1,2.9388012526133256,3.062473174052434,0.6805495942338742,0.9,0.33333333333333337,Low (<40 km/h)
82,10,1,0,0,69.95608391527594,2,0,1,1,3.0723106820945536,3.254879156030692,0.6509758312061383,1.0,0.5,Med (40-70 km/h)
83,8,0,2,0,35.774216227930765,3,0,0,0,2.1891034341683855,3.654464140493711,1.3704240526851417,0.8,1.0,Low (<40 km/h)
84,6,1,0,0,22.511016816429034,4,0,0,1,2.7096087328600262,2.2143418447234353,1.4762278964822901,1.0,0.8,Low (<40 km/h)
85,7,0,0,0,87.00009162248412,3,0,0,0,2.2226598733524856,3.1493797516764226,1.3497341792898954,1.0,1.0,High (>70 km/h)
86,11,4,1,0,33.620758373695864,3,0,0,0,2.786576396706423,3.94749629437807,1.0765898984667464,0.9166666666666666,1.0,Low (<40 km/h)
87,9,2,0,0,82.74934273154057,3,0,0,1,2.5416823313210024,3.54096178310465,1.1803205943682167,1.0,0.75,High (>70 km/h)
88,5,0,0,0,25.552086537584373,3,0,1,0,2.4483837641479016,2.0421635175072828,1.2252981105043697,1.0,0.75,Low (<40 km/h)
89,13,0,1,0,63.40877419351475,7,0,2,0,5.215113964267955,2.4927547296322237,1.3422525467250435,0.9285714285714286,0.7777777777777778,Med (40-70 km/h)
90,10,0,1,0,83.521695364699,5,0,0,1,3.444203427402397,2.903428967185587,1.4517144835927935,0.9090909090909091,0.8333333333333334,High (>70 km/h)
10,9,0,0,0,69.9049830913066,6,1,0,0,3.0810319740507244,2.9210991887784377,1.9473994591856252,1.0,1.0,Med (40-70 km/h)
91,6,0,0,0,41.95786989550889,7,0,0,1,5.1066429833597935,1.1749401748959634,1.370763537378624,1.0,0.875,Med (40-70 km/h)
92,14,1,0,0,73.73269549606682,3,0,0,1,2.4020599961680267,5.828330692128426,1.2489280054560914,1.0,0.75,High (>70 km/h)
93,9,1,0,0,79.1146634338325,5,0,0,1,2.8975611033151765,3.1060604691659,1.7255891495366111,1.0,0.8333333333333334,High (>70 km/h)
94,17,3,3,0,89.11740372038444,8,0,1,1,4.632678025084185,3.6695837500364763,1.7268629411936358,0.85,0.8,High (>70 km/h)
95,8,1,0,0,22.844898757047734,6,0,2,2,3.7948794037473466,2.1081038812722754,1.5810779109542066,1.0,0.6,Low (<40 km/h)
96,17,0,1,0,86.70667074752674,8,0,1,1,5.277157718266212,3.221431101283302,1.5159675770744951,0.9444444444444444,0.8,High (>70 km/h)
97,13,0,0,0,92.71882773656084,3,0,4,2,3.7161835928453244,3.4982125277740788,0.8072798141017105,1.0,0.33333333333333337,High (>70 km/h)
98,8,1,1,0,84.66313650830503,6,0,3,0,3.2410163188568046,2.4683615301331834,1.8512711475998875,0.8888888888888888,0.6666666666666667,High (>70 km/h)
99,12,0,0,0,79.63729274729195,7,0,0,1,2.880823212146811,4.165476017203259,2.4298610100352347,1.0,0.875,High (>70 km/h)
100,8,0,0,0,39.53175740809145,3,0,0,1,2.670570143478128,2.9956150073560197,1.1233556277585075,1.0,0.75,Low (<40 km/h)
