x,y,serving,speed,ping_pong,hof,rlf,ue_id,speed_kmh
3129.954155382661,2544.845444597674,27,56.0458693206613,0,0,0,44,56.0458693206613
3134.652969700276,2538.6394706902574,27,56.0458693206613,0,0,0,44,56.0458693206613
3134.9099097197964,2532.9866132677316,27,56.0458693206613,0,0,0,44,56.0458693206613
3128.832614410104,2528.122515216732,27,56.0458693206613,0,0,0,44,56.0458693206613
3122.755319100411,2523.258417165732,27,56.0458693206613,0,0,0,44,56.0458693206613
3116.6780237907183,2518.3943191147323,27,56.0458693206613,0,0,0,44,56.0458693206613
3110.6007284810253,2513.530221063733,27,56.0458693206613,0,0,0,44,56.0458693206613
3106.795350616752,2506.9490542444073,27,56.0458693206613,0,0,0,44,56.0458693206613
3107.002901414261,2499.5055294780786,27,56.0458693206613,0,0,0,44,56.0458693206613
3111.7845627462084,2493.3634625942377,27,56.0458693206613,0,0,0,44,56.0458693206613
3116.57621164678,2487.2288828455758,27,56.0458693206613,0,0,0,44,56.0458693206613
3121.367296630657,2481.09386264934,27,56.0458693206613,0,0,0,44,56.0458693206613
3120.3176745191745,2475.7002206889956,27,56.0458693206613,0,0,0,44,56.0458693206613
3114.1457527019415,2470.9567673886127,27,56.0458693206613,0,0,0,44,56.0458693206613
3107.973830884708,2466.2133140882297,27,56.0458693206613,0,0,0,44,56.0458693206613
3101.801909067475,2461.4698607878468,27,56.0458693206613,0,0,0,44,56.0458693206613
3095.629987250242,2456.726407487464,27,56.0458693206613,0,0,0,44,56.0458693206613
3089.458065433009,2451.982954187081,44,56.0458693206613,0,0,0,44,56.0458693206613
3083.2861436157755,2447.2395008866974,44,56.0458693206613,0,0,0,44,56.0458693206613
3077.114221798542,2442.4960475863145,44,56.0458693206613,0,0,0,44,56.0458693206613
3070.942299981309,2437.7525942859315,44,56.0458693206613,0,0,0,44,56.0458693206613
3064.7703781640757,2433.0091409855486,44,56.0458693206613,0,0,0,44,56.0458693206613
3058.598456346843,2428.2656876851656,44,56.0458693206613,0,0,0,44,56.0458693206613
3052.4265345296094,2423.5222343847827,44,56.0458693206613,0,0,0,44,56.0458693206613
3048.684143999266,2418.633830697806,44,56.0458693206613,0,0,0,44,56.0458693206613
3054.248284230315,2413.1901819563673,44,56.0458693206613,0,0,0,44,56.0458693206613
3059.8124244613646,2407.746533214928,44,56.0458693206613,0,0,0,44,56.0458693206613
3065.3765646924144,2402.302884473489,43,56.0458693206613,0,0,0,44,56.0458693206613
3070.9407049234637,2396.85923573205,43,56.0458693206613,0,0,0,44,56.0458693206613
3076.504845154513,2391.4155869906112,43,56.0458693206613,0,0,0,44,56.0458693206613
3082.0689853855624,2385.971938249172,43,56.0458693206613,0,0,0,44,56.0458693206613
3087.6331256166122,2380.528289507733,43,56.0458693206613,0,0,0,44,56.0458693206613
3093.1972658476616,2375.084640766294,43,56.0458693206613,0,0,0,44,56.0458693206613
3098.761406078711,2369.6409920248548,43,56.0458693206613,0,0,0,44,56.0458693206613
3104.3255463097603,2364.197343283416,40,56.0458693206613,0,0,0,44,56.0458693206613
3109.88968654081,2358.753694541977,40,56.0458693206613,0,0,0,44,56.0458693206613
3115.4538267718594,2353.310045800538,40,56.0458693206613,0,0,0,44,56.0458693206613
3121.017967002909,2347.8663970590987,40,56.0458693206613,0,0,0,44,56.0458693206613
3126.5821072339586,2342.4227483176596,40,56.0458693206613,0,0,0,44,56.0458693206613
3133.7077334702963,2341.554802445049,44,56.0458693206613,0,0,0,44,56.0458693206613
3136.5591501680497,2334.8961694515683,44,56.0458693206613,0,0,0,44,56.0458693206613
3141.504291596755,2328.8846351731117,44,56.0458693206613,0,0,0,44,56.0458693206613
3146.583558304989,2322.995337055458,44,56.0458693206613,0,0,0,44,56.0458693206613
3152.1115979790407,2317.515031818242,44,56.0458693206613,0,0,0,44,56.0458693206613
3157.6609378830144,2312.0564215697946,44,56.0458693206613,0,0,0,44,56.0458693206613
3163.241821612691,2306.6299397512694,44,56.0458693206613,0,0,0,44,56.0458693206613
3169.592578831156,2302.5895999056943,44,56.0458693206613,0,0,0,44,56.0458693206613
3177.1487841284056,2300.719645457915,44,56.0458693206613,0,0,0,44,56.0458693206613
3183.7234679105695,2303.6921041833534,44,56.0458693206613,0,0,0,44,56.0458693206613
3189.955155188776,2308.3567629916256,44,56.0458693206613,0,0,0,44,56.0458693206613
3196.186842466983,2313.0214217998982,44,56.0458693206613,0,0,0,44,56.0458693206613
3202.4185297451895,2317.6860806081704,44,56.0458693206613,0,0,0,44,56.0458693206613
3208.650217023396,2322.3507394164426,44,56.0458693206613,0,0,0,44,56.0458693206613
3214.881904301603,2327.0153982247148,44,56.0458693206613,0,0,0,44,56.0458693206613
3221.1135915798095,2331.680057032987,44,56.0458693206613,0,0,0,44,56.0458693206613
3227.345278858016,2336.344715841259,44,56.0458693206613,0,0,0,44,56.0458693206613
3233.576966136223,2341.0093746495313,44,56.0458693206613,0,0,0,44,56.0458693206613
3239.8086534144295,2345.6740334578035,44,56.0458693206613,0,0,0,44,56.0458693206613
3246.040340692636,2350.3386922660757,44,56.0458693206613,0,0,0,44,56.0458693206613
3252.2720279708424,2355.003351074348,44,56.0458693206613,0,0,0,44,56.0458693206613
3258.503715249049,2359.66800988262,44,56.0458693206613,0,0,0,44,56.0458693206613
3264.7354025272557,2364.332668690892,44,56.0458693206613,0,0,0,44,56.0458693206613
3270.9670898054624,2368.997327499165,44,56.0458693206613,0,0,0,44,56.0458693206613
3277.198777083669,2373.661986307437,44,56.0458693206613,0,0,0,44,56.0458693206613
3283.4304643618757,2378.326645115709,44,56.0458693206613,0,0,0,44,56.0458693206613
3289.6621516400824,2382.9913039239814,44,56.0458693206613,0,0,0,44,56.0458693206613
3295.893838918289,2387.6559627322536,44,56.0458693206613,0,0,0,44,56.0458693206613
3302.1255261964957,2392.3206215405257,44,56.0458693206613,0,0,0,44,56.0458693206613
3308.357213474702,2396.985280348798,44,56.0458693206613,0,0,0,44,56.0458693206613
3314.5889007529086,2401.64993915707,44,56.0458693206613,0,0,0,44,56.0458693206613
3320.820588031115,2406.3145979653423,44,56.0458693206613,0,0,0,44,56.0458693206613
3327.052275309322,2410.9792567736145,44,56.0458693206613,0,0,0,44,56.0458693206613
3333.2839625875285,2415.6439155818866,44,56.0458693206613,0,0,0,44,56.0458693206613
3339.2303557042987,2420.6286674263747,44,56.0458693206613,0,0,0,44,56.0458693206613
3344.5783507423203,2426.2848072057873,44,56.0458693206613,0,0,0,44,56.0458693206613
3348.4216249250835,2432.593273331803,44,56.0458693206613,0,0,0,44,56.0458693206613
3350.999883055198,2439.3569748657264,44,56.0458693206613,0,0,0,44,56.0458693206613
3356.7476089647503,2444.606414359579,44,56.0458693206613,0,0,0,44,56.0458693206613
3364.3855580458694,2443.7876553128667,44,56.0458693206613,0,0,0,44,56.0458693206613
3369.570954681224,2438.7827909095167,44,56.0458693206613,0,0,0,44,56.0458693206613
3372.0683930658397,2431.863739477842,44,56.0458693206613,0,0,0,44,56.0458693206613
3373.4680730926048,2424.6160420746887,44,56.0458693206613,0,0,0,44,56.0458693206613
3377.175046570576,2417.771239976412,44,56.0458693206613,0,0,0,44,56.0458693206613
3381.842884993162,2411.5714108436405,44,56.0458693206613,0,0,0,44,56.0458693206613
3386.7735816887416,2405.5480232397126,44,56.0458693206613,0,0,0,44,56.0458693206613
3393.5625956753975,2403.340005496575,44,56.0458693206613,0,0,0,44,56.0458693206613
3401.338154234721,2403.593781510339,44,56.0458693206613,0,0,0,44,56.0458693206613
3406.7351838565196,2398.4343644667733,44,56.0458693206613,0,0,0,44,56.0458693206613
3411.8189443372858,2392.5395915699473,44,56.0458693206613,0,0,0,44,56.0458693206613
3416.9027048180515,2386.6448186731213,44,56.0458693206613,0,0,0,44,56.0458693206613
3421.9864652988176,2380.7500457762953,44,56.0458693206613,0,0,0,44,56.0458693206613
3427.070225779584,2374.85527287947,44,56.0458693206613,0,0,0,44,56.0458693206613
3432.15398626035,2368.960499982644,44,56.0458693206613,0,0,0,44,56.0458693206613
3437.237746741116,2363.065727085818,44,56.0458693206613,0,0,0,44,56.0458693206613
3442.3215072218823,2357.170954188992,44,56.0458693206613,0,0,0,44,56.0458693206613
3447.4052677026484,2351.276181292166,44,56.0458693206613,0,0,0,44,56.0458693206613
3452.4890281834146,2345.38140839534,44,56.0458693206613,0,0,0,44,56.0458693206613
3457.5727886641807,2339.486635498514,44,56.0458693206613,0,0,0,44,56.0458693206613
3462.656549144947,2333.591862601688,44,56.0458693206613,0,0,0,44,56.0458693206613
3468.547161753027,2336.9289764583705,44,56.0458693206613,0,0,0,44,56.0458693206613
3474.576423070371,2341.8524890356,44,56.0458693206613,0,0,0,44,56.0458693206613
3480.605684387715,2346.7760016128286,44,56.0458693206613,0,0,0,44,56.0458693206613
3486.6349457050587,2351.699514190058,44,56.0458693206613,0,0,0,44,56.0458693206613
3493.2225218551375,2355.747698737071,44,56.0458693206613,0,0,0,44,56.0458693206613
3500.22913170277,2359.1389207253833,44,56.0458693206613,0,0,0,44,56.0458693206613
3507.2357415504025,2362.5301427136956,44,56.0458693206613,0,0,0,44,56.0458693206613
3514.2423513980348,2365.921364702008,44,56.0458693206613,0,0,0,44,56.0458693206613
3521.2489612456675,2369.3125866903197,44,56.0458693206613,0,0,0,44,56.0458693206613
3528.2555710933,2372.703808678632,44,56.0458693206613,0,0,0,44,56.0458693206613
3535.2621809409325,2376.0950306669442,44,56.0458693206613,0,0,0,44,56.0458693206613
3542.681833285832,2378.3375808777605,44,56.0458693206613,0,0,0,44,56.0458693206613
3550.243605024439,2380.1848968507743,44,56.0458693206613,0,0,0,44,56.0458693206613
3557.8053767630468,2382.032212823788,44,56.0458693206613,0,0,0,44,56.0458693206613
3565.367148501654,2383.879528796802,44,56.0458693206613,0,0,0,44,56.0458693206613
3572.9289202402615,2385.7268447698157,44,56.0458693206613,0,0,0,44,56.0458693206613
3580.4906919788687,2387.57416074283,44,56.0458693206613,0,0,0,44,56.0458693206613
3588.0524637174763,2389.4214767158437,44,56.0458693206613,0,0,0,44,56.0458693206613
3595.4615616490437,2391.7769187713693,44,56.0458693206613,0,0,0,44,56.0458693206613
3602.7892364731206,2394.4033516761942,44,56.0458693206613,0,0,0,44,56.0458693206613
3610.116911297197,2397.029784581019,44,56.0458693206613,0,0,0,44,56.0458693206613
3617.444586121274,2399.656217485844,44,56.0458693206613,0,0,0,44,56.0458693206613
3624.7722609453504,2402.282650390669,44,56.0458693206613,0,0,0,44,56.0458693206613
3632.099935769427,2404.909083295494,44,56.0458693206613,0,0,0,44,56.0458693206613
3639.4276105935037,2407.535516200319,42,56.0458693206613,0,0,0,44,56.0458693206613
3646.75528541758,2410.161949105144,42,56.0458693206613,0,0,0,44,56.0458693206613
3654.082960241657,2412.7883820099687,42,56.0458693206613,0,0,0,44,56.0458693206613
3661.4106350657335,2415.414814914793,42,56.0458693206613,0,0,0,44,56.0458693206613
3667.8670243651686,2419.698413801465,42,56.0458693206613,0,0,0,44,56.0458693206613
3674.1845220233954,2424.246181547211,42,56.0458693206613,0,0,0,44,56.0458693206613
