x,y,serving,speed,ping_pong,hof,rlf,ue_id,speed_kmh
4869.908064466173,2264.93208983437,54,51.94690011719888,0,0,0,2,51.94690011719888
4868.467182816336,2257.8625862629688,54,51.94690011719888,0,0,0,2,51.94690011719888
4867.0263011665,2250.793082691567,54,51.94690011719888,0,0,0,2,51.94690011719888
4865.585419516664,2243.723579120166,54,51.94690011719888,0,0,0,2,51.94690011719888
4862.289389451808,2237.314574465159,54,51.94690011719888,0,0,0,2,51.94690011719888
4858.938407804207,2230.9251345309917,54,51.94690011719888,0,0,0,2,51.94690011719888
4855.587426156606,2224.5356945968247,54,51.94690011719888,0,0,0,2,51.94690011719888
4852.236444509005,2218.146254662657,54,51.94690011719888,0,0,0,2,51.94690011719888
4848.8854628614035,2211.75681472849,54,51.94690011719888,0,0,0,2,51.94690011719888
4845.534481213803,2205.367374794323,54,51.94690011719888,0,0,0,2,51.94690011719888
4842.183499566202,2198.977934860156,54,51.94690011719888,0,0,0,2,51.94690011719888
4838.832517918601,2192.5884949259885,54,51.94690011719888,0,0,0,2,51.94690011719888
4835.481536271,2186.1990549918214,54,51.94690011719888,0,0,0,2,51.94690011719888
4832.130554623399,2179.8096150576544,54,51.94690011719888,0,0,0,2,51.94690011719888
4828.781739295537,2173.419042666459,54,51.94690011719888,0,0,0,2,51.94690011719888
4825.447819874029,2167.020683348182,54,51.94690011719888,0,0,0,2,51.94690011719888
4822.11392772297,2160.622309820646,54,51.94690011719888,0,0,0,2,51.94690011719888
4818.7800970110875,2154.2239042802485,54,51.94690011719888,0,0,0,2,51.94690011719888
4815.446266299205,2147.825498739851,54,51.94690011719888,0,0,0,2,51.94690011719888
4812.112435587321,2141.427093199453,54,51.94690011719888,0,0,0,2,51.94690011719888
4808.778604875438,2135.0286876590553,54,51.94690011719888,0,0,0,2,51.94690011719888
4810.148665866471,2128.811660534546,54,51.94690011719888,0,0,0,2,51.94690011719888
4812.657076096607,2122.6892799310835,54,51.94690011719888,0,0,0,2,51.94690011719888
4808.8375540111065,2116.568391783661,54,51.94690011719888,0,0,0,2,51.94690011719888
4803.4165751356095,2112.5488281171165,54,51.94690011719888,0,0,0,2,51.94690011719888
4796.501996071365,2110.489066713652,54,51.94690011719888,0,0,0,2,51.94690011719888
4789.587420564399,2108.429293370733,54,51.94690011719888,0,0,0,2,51.94690011719888
4782.673054751713,2106.3688162213202,54,51.94690011719888,0,0,0,2,51.94690011719888
4775.758688939027,2104.3083390719075,54,51.94690011719888,0,0,0,2,51.94690011719888
4768.844323126342,2102.247861922495,54,51.94690011719888,0,0,0,2,51.94690011719888
4761.929929276358,2100.1874788845075,54,51.94690011719888,0,0,0,2,51.94690011719888
4755.015247639694,2098.1280618460078,54,51.94690011719888,0,0,0,2,51.94690011719888
4748.10056600303,2096.068644807508,54,51.94690011719888,0,0,0,2,51.94690011719888
4741.185884366365,2094.0092277690082,54,51.94690011719888,0,0,0,2,51.94690011719888
4734.111760909603,2092.755568119436,54,51.94690011719888,0,0,0,2,51.94690011719888
4726.933857966786,2092.026369917039,54,51.94690011719888,0,0,0,2,51.94690011719888
4719.7559550239675,2091.2971717146424,54,51.94690011719888,0,0,0,2,51.94690011719888
4712.5780520811495,2090.5679735122458,54,51.94690011719888,0,0,0,2,51.94690011719888
4705.400149138332,2089.838775309849,54,51.94690011719888,0,0,0,2,51.94690011719888
4698.2503126328065,2090.322120311969,54,51.94690011719888,0,0,0,2,51.94690011719888
4691.113836076238,2091.3826499119514,54,51.94690011719888,0,0,0,2,51.94690011719888
4683.977359519669,2092.4431795119335,54,51.94690011719888,0,0,0,2,51.94690011719888
4676.82052865436,2093.355348893478,54,51.94690011719888,0,0,0,2,51.94690011719888
4669.662118770706,2094.2560089916788,56,51.94690011719888,0,0,0,2,51.94690011719888
4662.560465685604,2095.524451782462,56,51.94690011719888,0,0,0,2,51.94690011719888
4655.463565516965,2096.8236933578687,56,51.94690011719888,0,0,0,2,51.94690011719888
4648.366665348327,2098.1229349332752,56,51.94690011719888,0,0,0,2,51.94690011719888
4646.0884307736,2093.7244030635957,56,51.94690011719888,0,0,0,2,51.94690011719888
4642.757859050561,2088.6604681034473,56,51.94690011719888,0,0,0,2,51.94690011719888
4636.268206519011,2087.040695357675,56,51.94690011719888,0,0,0,2,51.94690011719888
4629.669609257042,2089.888055195913,56,51.94690011719888,0,0,0,2,51.94690011719888
4622.829885354237,2092.184181849278,56,51.94690011719888,0,0,0,2,51.94690011719888
4615.990161451433,2094.4803085026433,56,51.94690011719888,0,0,0,2,51.94690011719888
4609.150437548628,2096.7764351560086,56,51.94690011719888,0,0,0,2,51.94690011719888
4602.021394000313,2096.1289419424043,56,51.94690011719888,0,0,0,2,51.94690011719888
4594.865513465499,2095.2084016410818,56,51.94690011719888,0,0,0,2,51.94690011719888
4587.709632930685,2094.2878613397597,56,51.94690011719888,0,0,0,2,51.94690011719888
4580.553752395871,2093.3673210384372,56,51.94690011719888,0,0,0,2,51.94690011719888
4573.39945624132,2092.4349688157395,56,51.94690011719888,0,0,0,2,51.94690011719888
4566.253934037474,2091.437204760842,56,51.94690011719888,0,0,0,2,51.94690011719888
4559.108411833629,2090.439440705945,56,51.94690011719888,0,0,0,2,51.94690011719888
4551.9628896297845,2089.4416766510476,56,51.94690011719888,0,0,0,2,51.94690011719888
4544.817367425939,2088.44391259615,56,51.94690011719888,0,0,0,2,51.94690011719888
4537.671845222094,2087.4461485412526,56,51.94690011719888,0,0,0,2,51.94690011719888
4530.526323018249,2086.4483844863553,56,51.94690011719888,0,0,0,2,51.94690011719888
