UE_ID,HO_Base,Ping_Base,HOF_Base,RLF_Base,Speed,HO_AI,Ping_AI,HOF_AI,RLF_AI,Route_Len_km,HO_Rate_Base,HO_Rate_AI,Reliability_Base,Reliability_AI,Speed_Bin
58,10,1,0,0,40.7784143289734,4,0,1,1,2.4614032336030127,4.062723191178211,1.6250892764712845,1.0,0.6666666666666667,Med (40-70 km/h)
59,13,0,0,0,26.207576199510186,6,0,0,1,4.588948410146339,2.8328930373800905,1.3074890941754262,1.0,0.8571428571428572,Low (<40 km/h)
60,13,1,0,1,97.82573354665642,9,0,1,0,4.201925798347537,3.0938195065492167,2.1418750429956117,0.9285714285714286,0.9,High (>70 km/h)
7,7,0,1,0,77.87007203641963,3,0,0,1,2.8008948915668483,2.499201244957868,1.0710862478390863,0.875,0.75,High (>70 km/h)
61,8,0,0,0,39.10679206883394,4,0,0,1,2.232044188941453,3.5841584318247754,1.7920792159123877,1.0,0.8,Low (<40 km/h)
62,6,0,0,0,76.61395894583418,5,0,1,2,3.1007404118087,1.9350217055094032,1.6125180879245027,1.0,0.625,High (>70 km/h)
63,13,0,1,1,56.10616358662761,5,0,3,1,3.435210948714038,3.784338194679577,1.4555146902613758,0.8666666666666667,0.5555555555555556,Med (40-70 km/h)
64,7,0,1,1,67.03263828723156,4,0,0,0,2.352652983971582,2.975364428026736,1.7002082445867064,0.7777777777777778,1.0,Med (40-70 km/h)
65,8,0,0,0,43.505220601880666,5,0,0,0,2.247195007391186,3.5599936693021412,2.2249960433138383,1.0,1.0,Med (40-70 km/h)
66,14,0,1,1,23.633950822988467,6,0,0,1,3.7897741710733803,3.6941515161666665,1.5832077926428572,0.875,0.8571428571428572,Low (<40 km/h)
67,5,0,0,0,80.61631494177581,4,0,0,0,2.147853648180727,2.3279053506439302,1.8623242805151443,1.0,1.0,High (>70 km/h)
68,5,0,0,0,77.19315435607554,2,0,0,0,2.1660177844384823,2.3083836318990327,0.9233534527596131,1.0,1.0,High (>70 km/h)
69,14,1,1,0,35.88608016323175,4,0,1,1,2.2201677470226944,6.305829826946357,1.8016656648418163,0.9333333333333333,0.6666666666666667,Low (<40 km/h)
70,7,0,0,1,76.65953351090063,4,0,4,0,2.907241242556212,2.4077809221794064,1.3758748126739466,0.875,0.5,High (>70 km/h)
8,8,0,1,0,54.00291517037512,4,0,0,0,2.057418035292184,3.88836875285964,1.94418437642982,0.8888888888888888,1.0,Med (40-70 km/h)
71,17,2,2,0,51.40919834077352,6,0,0,0,2.7642828620238054,6.149877146636812,2.1705448752835808,0.8947368421052632,1.0,Med (40-70 km/h)
72,8,1,1,0,23.257210424554337,4,0,0,2,2.2825521066219387,3.5048487948166027,1.7524243974083014,0.8888888888888888,0.6666666666666667,Low (<40 km/h)
73,13,0,0,0,58.9411689070823,8,0,2,1,4.514846944933506,2.879388860476966,1.7719316064473638,1.0,0.7272727272727273,Med (40-70 km/h)
74,6,0,0,0,50.450573797062,3,0,1,2,2.2032043758632587,2.7233061379741867,1.3616530689870934,1.0,0.5,Med (40-70 km/h)
75,7,0,0,0,99.19553709909655,4,0,0,2,3.590889859424561,1.9493775287002948,1.1139300164001684,1.0,0.6666666666666667,High (>70 km/h)
76,8,0,0,0,92.284441539252,3,0,0,0,2.5756966089104987,3.1059558693071163,1.1647334509901688,1.0,1.0,High (>70 km/h)
77,11,0,2,0,71.83706947455076,8,0,1,0,4.794154952244666,2.2944606733767965,1.668698671546761,0.8461538461538461,0.8888888888888888,High (>70 km/h)
78,11,1,0,0,42.20817503354996,5,0,0,0,3.095619351280224,3.5534084626557334,1.6151856648435152,1.0,1.0,Med (40-70 km/h)
79,13,1,0,1,73.6511351116324,7,0,0,0,2.9888979889188407,4.349429136824581,2.342000304444005,0.9285714285714286,1.0,High (>70 km/h)
80,7,0,0,0,86.60358546776183,6,0,0,0,3.121386062229749,2.242593469838069,1.9222229741469163,1.0,1.0,High (>70 km/h)
9,11,1,2,0,21.956056067300533,4,0,0,1,2.142439706065472,5.134333521199147,1.8670303713451444,0.8461538461538461,0.8,Low (<40 km/h)
81,8,0,1,0,34.72266204469028,3,0,0,1,2.9388012526133256,2.7221983769354967,1.0208243913508113,0.8888888888888888,0.75,Low (<40 km/h)
82,11,0,1,0,59.94478055675228,2,0,0,1,3.0723106820945536,3.580367071633761,0.6509758312061383,0.9166666666666666,0.6666666666666667,Med (40-70 km/h)
83,11,3,0,0,44.39290656959027,3,0,0,0,2.1891034341683855,5.024888193178852,1.3704240526851417,1.0,1.0,Med (40-70 km/h)
84,14,0,1,0,53.748414357079575,5,1,0,1,2.7096087328600262,5.166797637688015,1.8452848706028626,0.9333333333333333,0.8333333333333334,Med (40-70 km/h)
85,7,1,0,0,73.58595575368898,3,0,0,1,2.2226598733524856,3.1493797516764226,1.3497341792898954,1.0,0.75,High (>70 km/h)
86,7,0,0,0,77.35803154153096,4,0,1,1,2.786576396706423,2.512043096422408,1.435453197955662,1.0,0.6666666666666667,High (>70 km/h)
87,10,0,0,0,24.87266618718322,2,0,3,2,2.5416823313210024,3.9344019812273885,0.7868803962454778,1.0,0.2857142857142857,Low (<40 km/h)
88,10,1,0,0,68.01944209422555,3,0,4,0,2.4483837641479016,4.0843270350145655,1.2252981105043697,1.0,0.4285714285714286,Med (40-70 km/h)
89,9,0,1,0,45.41404340943337,7,0,0,1,5.215113964267955,1.7257532743607702,1.3422525467250435,0.9,0.875,Med (40-70 km/h)
90,7,2,0,0,28.83939394252713,9,1,1,0,3.444203427402397,2.032400277029911,2.6130860704670282,1.0,0.9,Low (<40 km/h)
10,7,0,2,0,72.14808078001134,3,0,1,1,3.0810319740507244,2.271966035716563,0.9736997295928126,0.7777777777777778,0.6,High (>70 km/h)
91,10,0,0,0,46.84240364445145,6,0,0,1,5.1066429833597935,1.9582336248266057,1.1749401748959634,1.0,0.8571428571428572,Med (40-70 km/h)
92,11,1,2,0,53.32870345668176,4,0,0,3,2.4020599961680267,4.579402686672335,1.6652373406081218,0.8461538461538461,0.5714285714285714,Med (40-70 km/h)
93,12,1,0,0,28.113213785337177,5,0,3,1,2.8975611033151765,4.141413958887867,1.7255891495366111,1.0,0.5555555555555556,Low (<40 km/h)
94,11,0,0,0,94.05305162454466,8,0,1,0,4.632678025084185,2.3744365441412496,1.7268629411936358,1.0,0.8888888888888888,High (>70 km/h)
95,10,1,1,0,53.32234537806955,5,0,0,2,3.7948794037473466,2.6351298515903445,1.3175649257951723,0.9090909090909091,0.7142857142857143,Med (40-70 km/h)
96,15,2,1,0,76.55580807480705,8,0,3,2,5.277157718266212,2.8424392070146784,1.5159675770744951,0.9375,0.6153846153846154,High (>70 km/h)
97,7,0,0,0,89.63533262696308,3,0,0,2,3.7161835928453244,1.8836528995706578,0.8072798141017105,1.0,0.6,High (>70 km/h)
98,13,0,1,0,66.69488316198024,6,0,0,0,3.2410163188568046,4.011087486466423,1.8512711475998875,0.9285714285714286,1.0,Med (40-70 km/h)
99,10,0,0,0,30.592116299990515,5,0,1,0,2.880823212146811,3.4712300143360495,1.7356150071680247,1.0,0.8333333333333334,Low (<40 km/h)
100,14,0,1,0,50.20988876291837,3,0,0,1,2.670570143478128,5.242326262873035,1.1233556277585075,0.9333333333333333,0.75,Med (40-70 km/h)
