UE_ID,HO_Base,Ping_Base,HOF_Base,RLF_Base,Speed,HO_AI,Ping_AI,HOF_AI,RLF_AI,Route_Len_km,HO_Rate_Base,HO_Rate_AI,Reliability_Base,Reliability_AI,Speed_Bin
31,15,0,0,0,23.34681033961474,6,0,2,2,3.601911686185259,4.164455241235056,1.6657820964940224,1.0,0.6,Low (<40 km/h)
32,8,0,1,0,53.53425075707014,5,0,3,1,4.319636438498345,1.8520077126632157,1.1575048204145097,0.8888888888888888,0.5555555555555556,Med (40-70 km/h)
33,10,0,0,0,83.85013328380165,3,0,0,1,2.4488005444686407,4.0836318917798495,1.2250895675339548,1.0,0.75,High (>70 km/h)
34,13,2,1,0,43.81321187406135,5,0,0,1,2.945167917849506,4.414009782332649,1.6976960701279422,0.9285714285714286,0.8333333333333334,Med (40-70 km/h)
35,7,0,0,0,73.0212004051222,5,0,0,1,2.3409968570733333,2.9901791533164457,2.1358422523688896,1.0,0.8333333333333334,High (>70 km/h)
36,10,2,0,0,24.63248965127733,9,0,1,1,4.6789367408831515,2.1372377003140453,1.9235139302826407,1.0,0.8181818181818181,Low (<40 km/h)
37,8,1,0,0,46.94863420730712,3,0,0,1,2.2595862895213403,3.5404711194696974,1.3276766698011366,1.0,0.75,Med (40-70 km/h)
38,14,0,1,0,91.5877255589716,7,0,0,1,4.798611602218456,2.917510555246362,1.458755277623181,0.9333333333333333,0.875,High (>70 km/h)
39,12,0,0,0,94.61407213236475,9,0,0,0,5.363366340229694,2.2374007738367694,1.6780505803775772,1.0,1.0,High (>70 km/h)
40,9,0,1,0,48.2827735213437,5,0,0,1,2.841174301299248,3.1677042819528416,1.759835712196023,0.9,0.8333333333333334,Med (40-70 km/h)
5,8,0,0,0,90.02463595441057,8,1,3,0,3.088886024876702,2.5899304589327907,2.5899304589327907,1.0,0.7272727272727273,High (>70 km/h)
41,6,0,0,0,26.035712363492944,2,0,0,1,2.513105442809699,2.3874843839786872,0.7958281279928957,1.0,0.6666666666666667,Low (<40 km/h)
42,9,1,0,0,47.39893801988601,4,0,2,0,3.422154438468726,2.6299222205842736,1.168854320259677,1.0,0.6666666666666667,Med (40-70 km/h)
43,6,0,0,0,80.69841965208732,5,0,1,0,3.1764013820034855,1.8889300432855107,1.5741083694045923,1.0,0.8333333333333334,High (>70 km/h)
44,8,0,2,1,97.97958845689,6,0,0,1,4.479946225812364,1.785735720198144,1.3393017901486082,0.7272727272727273,0.8571428571428572,High (>70 km/h)
45,10,0,0,0,56.0458693206613,6,0,0,1,2.0449417202579783,4.8901149118022085,2.9340689470813253,1.0,0.8571428571428572,Med (40-70 km/h)
46,13,2,2,0,57.19600895044442,6,0,3,0,3.142946274598661,4.136246332005799,1.9090367686180607,0.8666666666666667,0.6666666666666667,Med (40-70 km/h)
47,10,0,0,0,95.6806901541964,6,0,4,1,3.7416528571274297,2.6726156545899546,1.603569392753973,1.0,0.5454545454545454,High (>70 km/h)
48,10,1,1,0,68.35451772560597,3,0,7,1,2.6474662732254384,3.7771963711616565,1.133158911348497,0.9090909090909091,0.2727272727272727,Med (40-70 km/h)
49,9,1,0,0,94.16688328914032,3,0,1,0,2.6064733116464778,3.4529415512468105,1.1509805170822702,1.0,0.75,High (>70 km/h)
50,9,1,0,0,48.16860975385939,3,0,0,1,2.600903285078935,3.4603362807190496,1.1534454269063499,1.0,0.75,Med (40-70 km/h)
6,8,0,1,0,58.87888488066066,4,0,0,0,2.384972962364558,3.3543357204638826,1.6771678602319413,0.8888888888888888,1.0,Med (40-70 km/h)
51,5,0,2,0,63.88264168871754,4,0,0,0,2.4910112476046065,2.00721695046864,1.605773560374912,0.7142857142857143,1.0,Med (40-70 km/h)
52,7,0,0,0,48.24786776542396,6,0,1,1,3.9654036956356626,1.7652679367057191,1.5130868028906164,1.0,0.75,Med (40-70 km/h)
53,8,0,1,0,96.44043476743416,5,0,0,1,4.047238759427398,1.9766563021183945,1.2354101888239966,0.8888888888888888,0.8333333333333334,High (>70 km/h)
54,9,0,0,0,85.81720681314599,5,0,5,0,2.945695186854671,3.0553059393799473,1.6973921885444152,1.0,0.5,High (>70 km/h)
55,14,0,0,0,59.08134632590179,4,0,0,1,2.3287869732784063,6.011713463121601,1.7176324180347433,1.0,0.8,Med (40-70 km/h)
56,9,0,0,0,32.874587841636526,5,0,0,1,3.2988940432441316,2.7281870475443952,1.5156594708579973,1.0,0.8333333333333334,Low (<40 km/h)
57,15,1,1,0,21.55473248272912,8,0,2,1,4.054037931079941,3.7000147149595617,1.9733411813117663,0.9375,0.7272727272727273,Low (<40 km/h)
58,7,0,0,0,89.89795518358908,4,0,2,0,2.4614032336030127,2.843906233824748,1.6250892764712845,1.0,0.6666666666666667,High (>70 km/h)
59,12,0,1,0,99.28436070667422,6,0,0,1,4.588948410146339,2.6149781883508525,1.3074890941754262,0.9230769230769231,0.8571428571428572,High (>70 km/h)
60,14,1,1,0,75.79747019231779,7,0,0,1,4.201925798347537,3.331805622437618,1.665902811218809,0.9333333333333333,0.875,High (>70 km/h)
7,6,0,0,0,95.65668017688276,3,0,1,0,2.8008948915668483,2.1421724956781727,1.0710862478390863,1.0,0.75,High (>70 km/h)
61,5,0,0,0,86.16557175369137,3,0,1,1,2.232044188941453,2.2400990198904847,1.3440594119342908,1.0,0.6,High (>70 km/h)
62,6,0,0,0,80.26109697121463,4,0,2,1,3.1007404118087,1.9350217055094032,1.2900144703396021,1.0,0.5714285714285714,High (>70 km/h)
63,11,1,0,0,60.67703477012991,5,0,0,2,3.435210948714038,3.2021323185750266,1.4555146902613758,1.0,0.7142857142857143,Med (40-70 km/h)
64,5,0,2,0,92.20922816815384,4,0,0,0,2.352652983971582,2.125260305733383,1.7002082445867064,0.7142857142857143,1.0,High (>70 km/h)
65,6,0,0,0,43.32707716295579,4,0,2,0,2.247195007391186,2.669995251976606,1.7799968346510706,1.0,0.6666666666666667,Med (40-70 km/h)
66,11,1,2,0,23.248425511318374,7,0,0,0,3.7897741710733803,2.902547619845238,1.8470757580833332,0.8461538461538461,1.0,Low (<40 km/h)
67,5,0,1,0,63.02044751310476,3,0,0,0,2.147853648180727,2.3279053506439302,1.3967432103863582,0.8333333333333334,1.0,Med (40-70 km/h)
68,9,1,0,0,28.80775285836497,4,0,0,0,2.1660177844384823,4.155090537418259,1.8467069055192262,1.0,1.0,Low (<40 km/h)
69,5,0,0,0,65.30037717616042,2,0,0,1,2.2201677470226944,2.2520820810522704,0.9008328324209082,1.0,0.6666666666666667,Med (40-70 km/h)
70,8,0,0,0,96.43443904226062,4,0,1,0,2.907241242556212,2.7517496253478932,1.3758748126739466,1.0,0.8,High (>70 km/h)
8,7,0,0,0,52.84312536746687,4,0,0,0,2.057418035292184,3.4023226587521846,1.94418437642982,1.0,1.0,Med (40-70 km/h)
71,10,1,0,0,30.885459302709748,4,0,0,0,2.7642828620238054,3.617574792139301,1.4470299168557204,1.0,1.0,Low (<40 km/h)
72,7,0,0,0,84.5870972631454,5,1,0,0,2.2825521066219387,3.0667426954645274,2.1905304967603767,1.0,1.0,High (>70 km/h)
73,7,0,1,0,40.82040585917537,8,0,0,0,4.514846944933506,1.5504401556414433,1.7719316064473638,0.875,1.0,Med (40-70 km/h)
74,7,0,0,0,57.40530191162671,3,0,0,1,2.2032043758632587,3.1771904943032183,1.3616530689870934,1.0,0.75,Med (40-70 km/h)
75,15,1,0,0,61.51423544615496,8,2,0,0,3.590889859424561,4.177237561500632,2.227860032800337,1.0,1.0,Med (40-70 km/h)
76,8,0,0,0,90.77509851870089,2,0,0,2,2.5756966089104987,3.1059558693071163,0.7764889673267791,1.0,0.5,High (>70 km/h)
77,14,1,0,0,79.25943924318665,7,0,2,0,4.794154952244666,2.920222675206832,1.460111337603416,1.0,0.7777777777777778,High (>70 km/h)
78,5,0,0,0,44.28557010794834,5,0,0,1,3.095619351280224,1.6151856648435152,1.6151856648435152,1.0,0.8333333333333334,Med (40-70 km/h)
79,10,1,3,0,80.90950490919695,6,0,2,0,2.9888979889188407,3.345714720634293,2.007428832380576,0.7692307692307692,0.75,High (>70 km/h)
80,7,1,0,0,27.576833522693143,6,0,0,1,3.121386062229749,2.242593469838069,1.9222229741469163,1.0,0.8571428571428572,Low (<40 km/h)
9,12,0,2,0,31.6131032361725,3,0,0,1,2.142439706065472,5.601091114035433,1.4002727785088582,0.8571428571428572,0.75,Low (<40 km/h)
81,7,0,0,0,94.20073879641429,4,0,0,2,2.9388012526133256,2.38192357981856,1.3610991884677484,1.0,0.6666666666666667,High (>70 km/h)
82,9,0,1,0,64.72541486970916,2,0,2,1,3.0723106820945536,2.9293912404276226,0.6509758312061383,0.9,0.4,Med (40-70 km/h)
83,10,0,1,0,69.41245450532307,3,0,2,1,2.1891034341683855,4.568080175617139,1.3704240526851417,0.9090909090909091,0.5,Med (40-70 km/h)
84,8,0,0,0,73.11141757938765,4,0,0,0,2.7096087328600262,2.9524557929645803,1.4762278964822901,1.0,1.0,High (>70 km/h)
85,6,0,0,0,81.72436617837664,3,0,0,0,2.2226598733524856,2.6994683585797907,1.3497341792898954,1.0,1.0,High (>70 km/h)
86,8,0,0,0,90.06577171857417,3,0,0,0,2.786576396706423,2.870906395911324,1.0765898984667464,1.0,1.0,High (>70 km/h)
87,11,1,0,0,50.307019509199726,3,0,0,1,2.5416823313210024,4.327842179350127,1.1803205943682167,1.0,0.75,Med (40-70 km/h)
88,9,0,0,0,46.17655862963233,3,0,4,0,2.4483837641479016,3.675894331513109,1.2252981105043697,1.0,0.4285714285714286,Med (40-70 km/h)
89,9,2,0,0,30.911078199301272,7,0,0,0,5.215113964267955,1.7257532743607702,1.3422525467250435,1.0,1.0,Low (<40 km/h)
90,10,0,0,0,85.96438811729497,6,0,0,1,3.444203427402397,2.903428967185587,1.7420573803113522,1.0,0.8571428571428572,High (>70 km/h)
10,6,0,2,0,73.16450404701482,5,0,1,0,3.0810319740507244,1.9473994591856252,1.6228328826546876,0.75,0.8333333333333334,High (>70 km/h)
91,9,0,0,0,75.00703240160462,8,0,2,1,5.1066429833597935,1.762410262343945,1.5665868998612844,1.0,0.7272727272727273,High (>70 km/h)
92,11,0,0,0,49.59505506542392,3,0,0,2,2.4020599961680267,4.579402686672335,1.2489280054560914,1.0,0.6,Med (40-70 km/h)
93,7,0,1,0,36.42867880980277,5,0,0,0,2.8975611033151765,2.4158248093512555,1.7255891495366111,0.875,1.0,Low (<40 km/h)
94,9,2,0,0,41.78141096130385,6,0,0,1,4.632678025084185,1.9427208088428405,1.295147205895227,1.0,0.8571428571428572,Med (40-70 km/h)
95,15,0,0,0,76.01731715473011,7,1,1,2,3.7948794037473466,3.9526947773855166,1.8445908961132411,1.0,0.7,High (>70 km/h)
96,13,1,0,0,36.465931947998286,7,0,1,1,5.277157718266212,2.4634473127460543,1.3264716299401833,1.0,0.7777777777777778,Low (<40 km/h)
97,5,0,0,0,39.50647496383007,3,0,0,2,3.7161835928453244,1.3454663568361842,0.8072798141017105,1.0,0.6,Low (<40 km/h)
98,16,1,0,0,55.31007932531111,7,0,1,1,3.2410163188568046,4.936723060266367,2.1598163388665355,1.0,0.7777777777777778,Med (40-70 km/h)
99,9,1,0,0,72.67632384414199,6,0,0,2,2.880823212146811,3.124107012902445,2.0827380086016296,1.0,0.75,High (>70 km/h)
100,6,0,0,0,98.2933659979402,3,0,0,1,2.670570143478128,2.246711255517015,1.1233556277585075,1.0,0.75,High (>70 km/h)
